"","pop_1km","distance_water","impervious_surface","light","noise","open_green","temp_cooldown","temp_day","temp_night","tree_cover"
"Oh_03",0,526.448669433594,0,144.042053222656,65.9512405395508,0.0941524505615234,-0.767823934555054,26.961841583252,16.1264743804932,71.3027572631836
"Oh_04",0,741.422485351562,0.172552481293678,148.704162597656,32.6092338562012,0.0232000537216663,-0.539853930473328,18.9471588134766,11.6289730072021,78.665641784668
"Oh_07",0,614.299377441406,0,138.418334960938,40.6240043640137,0.00268972408957779,-0.785132646560669,27.4467010498047,17.1535606384277,80.4165649414062
"Oh_10",560.763366699219,1046.67053222656,12.538836479187,160.69221496582,63.3368339538574,0.168045714497566,-0.686943471431732,26.5528755187988,15.9418487548828,54.5026702880859
"Oh_12",9.48430633544922,167.579528808594,1.2435896396637,149.926956176758,45.7738723754883,0.122545920312405,-0.678119957447052,25.3173065185547,15.6256666183472,57.6781539916992
"Ol_03",343.231170654297,1702.74719238281,6.39775848388672,162.977111816406,58.7590293884277,0.041344091296196,-0.750857353210449,26.7910346984863,16.4886512756348,71.7106018066406
"Ol_06",277.717071533203,740.756530761719,16.4648551940918,221.544921875,64.521110534668,0.556185603141785,-0.824786603450775,29.5692005157471,15.021595954895,25.8828372955322
"Ol_11",0,260.377990722656,0.419287800788879,205.757736206055,44.4522094726562,0.00196595978923142,-0.679181098937988,26.3573627471924,17.4697666168213,67.2595138549805
"Ol_16",0,311.772430419922,0,72.0805816650391,21.2790546417236,0.0116149568930268,-0.585816979408264,20.6377964019775,12.9082107543945,75.4270706176758
"Ol_50",2.82597136497498,135.299530029297,0.131193622946739,100.81974029541,38.2437591552734,0.015755845233798,-0.574778914451599,25.4356746673584,17.6242141723633,46.8175048828125
"Ol_55",177.346786499023,755.09619140625,2.7799551486969,252.127655029297,55.7775535583496,0.0474519804120064,-0.682299137115479,24.360652923584,15.0714950561523,71.1978378295898
"Om_02",1307.30163574219,1087.89025878906,16.6168231964111,250.673583984375,44.210391998291,0.0568938106298447,-0.727970004081726,26.6959857940674,15.7050857543945,60.5291976928711
"Om_05",3.04829359054565,262.074645996094,0.141736805438995,177.95768737793,41.1864395141602,0.0378295592963696,-0.685128808021545,26.5482273101807,17.5767593383789,56.8066940307617
"Om_06",19.0917263031006,333.146270751953,4.83219003677368,178.795471191406,46.8727531433105,0.105559006333351,-0.757866203784943,27.7075634002686,16.7997951507568,59.2792816162109
"Om_08",1402.6416015625,231.727203369141,20.9733180999756,234.116806030273,45.4287071228027,0.154950708150864,-0.583840847015381,25.8829116821289,16.4402160644531,27.7204437255859
"Om_15",6.45410203933716,1012.75860595703,0,113.716163635254,17.8347644805908,0.204367324709892,-0.586805045604706,19.7563896179199,10.8570699691772,58.3365783691406
