"","pop_500m","distance_water","impervious_surface","light","noise","open_green","temp_cooldown","temp_day","temp_night","tree_cover"
"Oh_02",801.781372070312,874.165161132812,42.9579849243164,254.228759765625,53.7930946350098,0.363017976284027,-0.654384016990662,28.3600158691406,15.4036636352539,18.1421241760254
"Oh_03",0,564.7685546875,0,150.68473815918,68.7491683959961,0.271105855703354,-0.769791960716248,27.1227207183838,15.0952796936035,53.9443435668945
"Oh_04",0,707.169982910156,0,141.279403686523,42.3386306762695,0.042521920055151,-0.645680010318756,22.8048152923584,13.843695640564,77.0764770507812
"Oh_07",0,744.610107421875,0,137.491683959961,38.4973678588867,0.0111935557797551,-0.783744037151337,27.5499362945557,17.1201286315918,78.0317153930664
"Oh_10",2.79989528656006,1047.13903808594,7.06617021560669,150.973266601562,66.3791809082031,0.161255910992622,-0.673856019973755,25.3218078613281,15.2982397079468,57.7396125793457
"Oh_12",3.92741179466248,176.391250610352,0.460903882980347,158.085494995117,50.880558013916,0.117612108588219,-0.746800005435944,26.3747234344482,15.714259147644,66.0218200683594
"Ol_03",2.60838437080383,1690.91186523438,0,164.123107910156,56.8610877990723,0.0207879599183798,-0.799872040748596,27.9039840698242,17.4542713165283,78.2959213256836
"Ol_06",32.1466827392578,695.925048828125,14.0112924575806,213.909957885742,68.0207138061523,0.527169823646545,-0.836687982082367,29.7483673095703,15.3032636642456,29.143985748291
"Ol_11",0,270.950988769531,0,216.928344726562,42.986270904541,0,-0.778623998165131,27.487247467041,17.0353603363037,82.9884719848633
"Ol_16",0,167.466384887695,0,65.0271682739258,25.4518775939941,0,-0.735520005226135,26.1905937194824,16.4973011016846,75.2093200683594
"Ol_50",0,64.14208984375,0.294275641441345,94.4875335693359,37.460521697998,0.047119427472353,-0.58406400680542,26.001184463501,17.9278984069824,42.7785034179688
"Ol_55",0.199453935027122,809.344909667969,0,252.036834716797,56.95263671875,0.0359236225485802,-0.785696029663086,27.6752166748047,17.1960639953613,74.1850891113281
"Om_02",170.195907592773,1163.04821777344,7.22218799591064,251.081008911133,43.2016067504883,0.0759119316935539,-0.759519994258881,27.2500476837158,16.5227355957031,65.2462615966797
"Om_05",0.630803823471069,216.022033691406,0.0114246960729361,174.624359130859,40.2110862731934,0.0560896843671799,-0.760752022266388,27.420862197876,17.2078990936279,67.6745986938477
